#	Analysis ID	SNP RS	SNP Chr.	SNP Position	Probe GI	Probe Chr.	Probe Position	Gene	Gene ID	mRNA	P-value	R-squared	Description
1	1	rs1063355	6	32627713	ENSE00000617155	6	32609087	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
2	1	rs17843593	6	32615949	ENSE00000617155	6	32609087	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
3	1	rs17843604	6	32620282	ENSE00000617155	6	32609087	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
4	1	rs17843608	6	32620453	ENSE00000617155	6	32609087	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
5	1	rs35367950	6		ENSE00000617155	6	32609087	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
6	1	rs9272346	6	32604371	ENSE00000617155	6	32609087	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
7	1	rs9273349	6	32625868	ENSE00000617155	6	32609087	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
8	1	rs9273349	6	32625868	ENSE00001423443	6	32609749	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
9	1	rs9272346	6	32604371	ENSE00001423443	6	32609749	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
10	1	rs35367950	6		ENSE00001423443	6	32609749	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
11	1	rs17843608	6	32620453	ENSE00001423443	6	32609749	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
12	1	rs17843593	6	32615949	ENSE00001423443	6	32609749	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
13	1	rs1063355	6	32627713	ENSE00001423443	6	32609749	HLA-DQA1	3117	NM_002122.3	0		major histocompatibility complex, class II, DQ alpha 1
14	1	rs1063355	6	32627713	ENSE00001465233	6	32605197	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
15	1	rs17843604	6	32620282	ENSE00001465233	6	32605197	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
16	1	rs17843593	6	32615949	ENSE00001465233	6	32605197	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
17	1	rs17843608	6	32620453	ENSE00001465233	6	32605197	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
18	1	rs35367950	6		ENSE00001465233	6	32605197	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
19	1	rs9272346	6	32604371	ENSE00001465233	6	32605197	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
20	1	rs9273349	6	32625868	ENSE00001465233	6	32605197	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
21	1	rs9273349	6	32625868	ENSE00001465255	6	32605183	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
22	1	rs9272346	6	32604371	ENSE00001465255	6	32605183	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
23	1	rs35367950	6		ENSE00001465255	6	32605183	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
24	1	rs17843608	6	32620453	ENSE00001465255	6	32605183	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
25	1	rs17843593	6	32615949	ENSE00001465255	6	32605183	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
26	1	rs17843604	6	32620282	ENSE00001465255	6	32605183	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
27	1	rs1063355	6	32627713	ENSE00001465255	6	32605183	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
28	1	rs1063355	6	32627713	ENSE00001521477	6	32605178	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
29	1	rs17843604	6	32620282	ENSE00001521477	6	32605178	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
30	1	rs17843593	6	32615949	ENSE00001521477	6	32605178	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
31	1	rs17843608	6	32620453	ENSE00001521477	6	32605178	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
32	1	rs35367950	6		ENSE00001521477	6	32605178	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
33	1	rs9272346	6	32604371	ENSE00001521477	6	32605178	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
34	1	rs9273349	6	32625868	ENSE00001521477	6	32605178	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
35	1	rs9273349	6	32625868	ENSE00001521482	6	32605134	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
36	1	rs9272346	6	32604371	ENSE00001521482	6	32605134	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
37	1	rs35367950	6		ENSE00001521482	6	32605134	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
38	1	rs17843608	6	32620453	ENSE00001521482	6	32605134	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
39	1	rs17843593	6	32615949	ENSE00001521482	6	32605134	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
40	1	rs17843604	6	32620282	ENSE00001521482	6	32605134	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
41	1	rs1063355	6	32627713	ENSE00001521482	6	32605134	HLA-DQA1	3117		0		major histocompatibility complex, class II, DQ alpha 1
42	7	rs9272346	6	32604371	GI_18426974-S	6	32610832	HLA-DQA1	3117	NM_002122.3	4.66337134746994e-70	0.7809	major histocompatibility complex, class II, DQ alpha 1
43	7	rs9272723	6	32609426	GI_18426974-S	6	32610832	HLA-DQA1	3117	NM_002122.3	4.18311688651493e-47	0.6379	major histocompatibility complex, class II, DQ alpha 1
44	7	rs6928482	6	32626248	GI_18426974-S	6	32610832	HLA-DQA1	3117	NM_002122.3	1.38611735123826e-43	0.6045	major histocompatibility complex, class II, DQ alpha 1
45	2	rs9272723	6	32609426	HLA-DRB1	6	32546549	HLA-DRB1	3123		2.43e-39		major histocompatibility complex, class II, DR beta 1
46	2	rs9272346	6	32604371	HLA-DQA1	6	32605183	HLA-DQA1	3117		2.46e-30		major histocompatibility complex, class II, DQ alpha 1
47	2	rs9268853	6	32429642	NM_022555	6	32546549	HLA-DRB1	3123		1.17e-26		major histocompatibility complex, class II, DR beta 1
48	2	rs9271850	6	32595059	HLA-DRB1	6	32546549	HLA-DRB1	3123		7.82e-25		major histocompatibility complex, class II, DR beta 1
49	2	rs9271568	6	32590462	HLA-DRB1	6	32546549	HLA-DRB1	3123		2.52e-24		major histocompatibility complex, class II, DR beta 1
50	2	rs7755224	6	32652316	HLA-DRB1	6	32546549	HLA-DRB1	3123		1.53e-23		major histocompatibility complex, class II, DR beta 1
51	7	rs2858330	6	32658714	GI_18426974-S	6	32610832	HLA-DQA1	3117	NM_002122.3	2.32113286066398e-18	0.3084	major histocompatibility complex, class II, DQ alpha 1
52	7	rs9275141	6	32651116	GI_18426974-S	6	32610832	HLA-DQA1	3117	NM_002122.3	4.24912982081119e-18	0.3031	major histocompatibility complex, class II, DQ alpha 1
53	7	rs7745040	6	32664331	GI_18426974-S	6	32610832	HLA-DQA1	3117	NM_002122.3	2.25995608443437e-17	0.2906	major histocompatibility complex, class II, DQ alpha 1
54	7	rs6916742	6	32453190	GI_18426974-S	6	32610832	HLA-DQA1	3117	NM_002122.3	4.97049910576236e-17	0.2888	major histocompatibility complex, class II, DQ alpha 1
55	2	rs1981760	16	50723073	CARD15	16	50731050	NOD2	64127		1.9e-16		nucleotide-binding oligomerization domain containing 2
